# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
79305 -110.702 -98.9993 -177.79 12.5804 -55.8154 63.5798
79306 -110.742 -98.595 -176.832 12.851 -56.622 63.0748
79307 -110.807 -98.1813 -175.888 13.0872 -57.4121 62.5588
79308 -110.903 -97.7634 -174.884 13.3335 -58.1988 62.0272
79309 -111.032 -97.3856 -173.919 13.5662 -58.9565 61.4821
79310 -111.153 -96.9923 -172.925 13.7943 -59.7062 60.924
79311 -111.285 -96.6233 -171.969 14.0084 -60.4533 60.3447
79312 -111.44 -96.2607 -171.003 14.227 -61.1889 59.7496
79313 -111.627 -95.8795 -170.024 14.4134 -61.8928 59.1405
79314 -111.836 -95.5244 -169.019 14.5863 -62.558 58.5172
79315 -112.083 -95.168 -168 14.7567 -63.2299 57.8769
79316 -112.377 -94.8311 -166.998 14.9348 -63.8692 57.2247
79317 -112.594 -94.4512 -165.933 15.0727 -64.4867 56.5296
79318 -112.857 -94.0967 -164.904 15.2109 -65.0967 55.8349
79319 -113.174 -93.7745 -163.875 15.3407 -65.6884 55.1201
79320 -113.5 -93.4562 -162.858 15.4683 -66.2638 54.3872
79321 -113.849 -93.1589 -161.843 15.5823 -66.8154 53.6476
79322 -114.237 -92.8433 -160.792 15.6837 -67.3338 52.8891
79323 -114.623 -92.5345 -159.773 15.7677 -67.8358 52.1147
79324 -114.987 -92.25 -158.709 15.8618 -68.3227 51.3264
79325 -115.404 -91.9495 -157.666 15.94 -68.7936 50.4979
79326 -115.827 -91.6781 -156.639 16.0012 -69.2509 49.6526
79327 -116.319 -91.4309 -155.579 16.0596 -69.6801 48.7946
79328 -116.813 -91.1974 -154.555 16.1266 -70.0912 47.911
79329 -117.341 -90.9929 -153.521 16.1679 -70.487 47.0173
79330 -117.873 -90.7718 -152.49 16.1878 -70.8471 46.0923
79331 -118.419 -90.5614 -151.436 16.1968 -71.1871 45.1588
79332 -118.991 -90.3481 -150.384 16.1909 -71.5513 44.1958
79333 -119.575 -90.1821 -149.339 16.1794 -71.856 43.2117
79334 -120.181 -90.0512 -148.325 16.1669 -72.1446 42.2112
79335 -120.811 -89.9482 -147.296 16.146 -72.3958 41.1889
79336 -121.463 -89.8635 -146.275 16.1098 -72.6417 40.1544
79337 -122.103 -89.7674 -145.224 16.0557 -72.8646 39.081
79338 -122.79 -89.6902 -144.218 15.9973 -73.0769 37.9979
79339 -123.491 -89.6036 -143.188 15.9199 -73.2407 36.8914
79340 -124.207 -89.5645 -142.17 15.8481 -73.3876 35.7678
79341 -124.94 -89.5322 -141.138 15.7709 -73.52 34.6254
79342 -125.699 -89.5346 -140.112 15.7008 -73.6226 33.4621
79343 -126.467 -89.5301 -139.159 15.6046 -73.7016 32.2787
79344 -127.257 -89.5616 -138.174 15.5043 -73.7623 31.0711
79345 -128.094 -89.6296 -137.184 15.4105 -73.8045 29.8394
79346 -128.919 -89.7031 -136.208 15.3101 -73.8042 28.5975
79347 -129.76 -89.7828 -135.249 15.1934 -73.7886 27.3336
79348 -130.631 -89.9214 -134.303 15.0682 -73.7526 26.0346
79349 -131.505 -90.0851 -133.37 14.9443 -73.6977 24.7385
79350 -132.377 -90.2611 -132.428 14.7992 -73.6159 23.4172
79351 -133.281 -90.463 -131.481 14.6669 -73.5111 22.0798
79352 -134.193 -90.6778 -130.538 14.5216 -73.3792 20.7237
79353 -135.139 -90.9258 -129.654 14.3639 -73.2216 19.3454
79354 -136.089 -91.2318 -128.775 14.2227 -73.0445 17.9643
79355 -137.056 -91.5543 -127.9 14.0825 -72.8592 16.5519
79356 -138.045 -91.8967 -127.03 13.9299 -72.643 15.1149
79357 -139.057 -92.2073 -126.125 13.7822 -72.4123 13.6772
79358 -140.067 -92.5762 -125.325 13.6159 -72.131 12.2317
79359 -141.086 -92.9996 -124.513 13.4624 -71.8352 10.7805
79360 -142.167 -93.4459 -123.728 13.2991 -71.5329 9.30018
79361 -143.198 -93.8968 -122.936 13.1466 -71.1965 7.80747
79362 -144.263 -94.3848 -122.177 12.9885 -70.8299 6.29463
79363 -145.391 -94.9128 -121.46 12.8308 -70.4546 4.75803
79364 -146.495 -95.464 -120.755 12.6826 -70.0524 3.233
79365 -147.634 -96.0576 -120.056 12.5153 -69.6336 1.70267
79366 -148.734 -96.681 -119.379 12.3621 -69.1812 0.161111
79367 -149.861 -97.3001 -118.743 12.2183 -68.7075 -1.39786
79368 -151.022 -97.9707 -118.138 12.0712 -68.2096 -2.96165
79369 -152.191 -98.6734 -117.555 11.9263 -67.6856 -4.52984
79370 -153.365 -99.3925 -116.995 11.7669 -67.1344 -6.07681
79371 -154.561 -100.147 -116.493 11.6283 -66.5704 -7.65808
79372 -155.722 -100.887 -115.951 11.4768 -65.9884 -9.23634
79373 -156.895 -101.719 -115.491 11.3435 -65.3841 -10.8199
79374 -158.108 -102.573 -115.074 11.2074 -64.7455 -12.4176
79375 -159.325 -103.394 -114.635 11.0591 -64.0954 -14.0127
79376 -160.547 -104.286 -114.235 10.9396 -63.4173 -15.596
79377 -161.772 -105.174 -113.876 10.8329 -62.7342 -17.1976
79378 -162.965 -106.107 -113.533 10.7256 -62.0391 -18.7967
79379 -164.172 -107.042 -113.237 10.6114 -61.2926 -20.3908
79380 -165.404 -108.018 -112.964 10.5021 -60.5417 -21.9741
79381 -166.634 -109.024 -112.731 10.41 -59.7796 -23.558
79382 -167.872 -110.058 -112.542 10.3168 -58.9934 -25.1434
79383 -169.091 -111.097 -112.402 10.2473 -58.1906 -26.7259
79384 -170.321 -112.171 -112.271 10.1691 -57.362 -28.2995
79385 -171.573 -113.305 -112.224 10.1083 -56.5173 -29.8713
79386 -172.805 -114.419 -112.157 10.0499 -55.6665 -31.437
79387 -174.05 -115.581 -112.163 9.98261 -54.8035 -32.992
79388 -175.263 -116.778 -112.194 9.92886 -53.915 -34.5407
79389 -176.449 -117.913 -112.238 9.87361 -53.0138 -36.0727
79390 -177.63 -119.116 -112.347 9.8343 -52.0817 -37.6025
79391 -178.829 -120.344 -112.426 9.81511 -51.1418 -39.1331
79392 -180.001 -121.553 -112.564 9.79163 -50.189 -40.6321
79393 -181.184 -122.777 -112.755 9.76208 -49.223 -42.1116
79394 -182.378 -124.015 -112.991 9.74783 -48.2413 -43.5798
79395 -183.567 -125.279 -113.232 9.74081 -47.2585 -45.0515
79396 -184.714 -126.523 -113.465 9.74549 -46.2566 -46.4855
79397 -185.864 -127.815 -113.824 9.7553 -45.2476 -47.909
79398 -186.988 -129.096 -114.146 9.75361 -44.2236 -49.3161
79399 -188.091 -130.396 -114.527 9.78757 -43.1843 -50.7058
79400 -189.195 -131.75 -114.961 9.82459 -42.1422 -52.0822
79401 -190.273 -133.076 -115.4 9.84031 -41.0871 -53.4225
79402 -191.409 -134.416 -115.897 9.85896 -40.0202 -54.7514
79403 -192.477 -135.737 -116.408 9.89818 -38.9435 -56.0611
79404 -193.5 -137.053 -116.931 9.95087 -37.8748 -57.3572
79405 -194.543 -138.359 -117.486 10.0112 -36.7805 -58.6381
79406 -195.538 -139.685 -118.09 10.0693 -35.687 -59.9066
79407 -196.54 -141.014 -118.732 10.152 -34.5775 -61.1283
79408 -197.514 -142.314 -119.352 10.2237 -33.4628 -62.3346
79409 -198.478 -143.631 -120.007 10.3055 -32.3548 -63.5188
79410 -199.412 -144.931 -120.719 10.3961 -31.2484 -64.6932
79411 -200.334 -146.225 -121.456 10.4849 -30.1382 -65.8382
79412 -201.238 -147.511 -122.21 10.5782 -29.0226 -66.9676
79413 -202.118 -148.815 -122.962 10.6813 -27.9177 -68.0707
79414 -202.943 -150.093 -123.753 10.782 -26.816 -69.1453
79415 -203.773 -151.391 -124.536 10.8757 -25.7052 -70.2105
79416 -204.581 -152.671 -125.352 10.9857 -24.5889 -71.2382
79417 -205.345 -153.888 -126.181 11.0854 -23.4641 -72.2265
79418 -206.072 -155.102 -127.042 11.1909 -22.3699 -73.204
79419 -206.778 -156.305 -127.919 11.2934 -21.278 -74.1704
79420 -207.471 -157.483 -128.756 11.3992 -20.1733 -75.1144
79421 -208.148 -158.685 -129.648 11.5062 -19.0667 -76.0379
79422 -208.8 -159.853 -130.536 11.6233 -17.9817 -76.9297
79423 -209.43 -160.994 -131.46 11.7318 -16.9114 -77.8104
79424 -210.034 -162.13 -132.36 11.8532 -15.802 -78.6612
79425 -210.629 -163.213 -133.261 11.961 -14.7221 -79.4827
79426 -211.21 -164.274 -134.191 12.0531 -13.6541 -80.2866
79427 -211.751 -165.328 -135.156 12.1556 -12.5593 -81.042
79428 -212.257 -166.314 -136.105 12.2529 -11.496 -81.7904
79429 -212.744 -167.313 -137.069 12.3473 -10.4373 -82.5127
79430 -213.202 -168.274 -138.029 12.4467 -9.37428 -83.2483
79431 -213.63 -169.21 -139.006 12.5425 -8.34403 -83.9498
79432 -214.054 -170.129 -139.983 12.6231 -7.30319 -84.6396
79433 -214.433 -171.003 -140.946 12.7001 -6.29137 -85.295
79434 -214.802 -171.816 -141.905 12.7697 -5.26853 -85.9114
79435 -215.149 -172.627 -142.853 12.8449 -4.24976 -86.5234
79436 -215.471 -173.436 -143.812 12.9007 -3.25601 -87.138
79437 -215.759 -174.219 -144.741 12.9689 -2.25369 -87.7188
79438 -216.056 -174.963 -145.694 13.0242 -1.26939 -88.2727
79439 -216.303 -175.675 -146.606 13.0636 -0.310693 -88.8135
79440 -216.529 -176.339 -147.524 13.1165 0.653481 -89.3474
79441 -216.713 -177.018 -148.429 13.1468 1.59166 -89.8517
79442 -216.9 -177.643 -149.363 13.1576 2.53597 -90.3302
79443 -217.061 -178.204 -150.241 13.1566 3.46428 -90.8135
79444 -217.189 -178.735 -151.137 13.1485 4.38868 -91.2837
79445 -217.335 -179.241 -152.018 13.1358 5.29793 -91.7525
79446 -217.447 -179.734 -152.869 13.1083 6.21241 -92.1778
79447 -217.519 -180.182 -153.719 13.0676 7.10567 -92.6132
79448 -217.614 -180.61 -154.563 13.02 7.98167 -93.0325
79449 -217.677 -180.985 -155.374 12.9625 8.84274 -93.4593
79450 -217.699 -181.337 -156.193 12.9002 9.70504 -93.8471
79451 -217.702 -181.649 -156.984 12.8074 10.5617 -94.2437
79452 -217.678 -181.927 -157.739 12.7152 11.3959 -94.6124
79453 -217.631 -182.161 -158.495 12.6028 12.2367 -94.9839
79454 -217.653 -182.389 -159.236 12.463 13.0531 -95.3562
79455 -217.618 -182.548 -159.946 12.3377 13.8481 -95.7057
79456 -217.539 -182.701 -160.629 12.1913 14.6527 -96.0529
79457 -217.489 -182.796 -161.318 12.0465 15.4501 -96.3863
79458 -217.43 -182.885 -161.988 11.8688 16.2266 -96.7265
79459 -217.335 -182.912 -162.611 11.6599 17.006 -97.0648
79460 -217.256 -182.931 -163.235 11.4503 17.7688 -97.393
79461 -217.138 -182.927 -163.84 11.2082 18.53 -97.7076
79462 -217.01 -182.903 -164.401 10.962 19.2893 -98.0272
79463 -216.837 -182.812 -164.922 10.6823 20.0285 -98.3409
79464 -216.713 -182.717 -165.462 10.394 20.7587 -98.6541
79465 -216.567 -182.577 -165.97 10.1033 21.493 -98.9649
79466 -216.435 -182.418 -166.455 9.79571 22.2179 -99.2786
79467 -216.257 -182.208 -166.95 9.47466 22.9283 -99.5978
79468 -216.066 -181.983 -167.376 9.11905 23.6433 -99.9063
79469 -215.893 -181.751 -167.809 8.75216 24.3497 -100.233
79470 -215.747 -181.472 -168.209 8.36674 25.0583 -100.545
79471 -215.57 -181.135 -168.575 7.97288 25.7494 -100.862
79472 -215.39 -180.806 -168.917 7.55316 26.4431 -101.172
79473 -215.177 -180.409 -169.227 7.10848 27.1251 -101.519
79474 -214.998 -180.02 -169.498 6.65924 27.8047 -101.838
79475 -214.839 -179.616 -169.8 6.18699 28.467 -102.164
79476 -214.643 -179.207 -170.092 5.70574 29.1427 -102.501
79477 -214.468 -178.76 -170.335 5.21396 29.814 -102.827
79478 -214.308 -178.301 -170.552 4.70481 30.489 -103.162
79479 -214.112 -177.789 -170.757 4.17106 31.165 -103.504
79480 -213.971 -177.297 -170.942 3.61246 31.8178 -103.851
79481 -213.874 -176.783 -171.097 3.06255 32.4831 -104.197
79482 -213.745 -176.218 -171.228 2.47374 33.1545 -104.558
79483 -213.617 -175.648 -171.349 1.87359 33.8231 -104.914
79484 -213.457 -175.041 -171.454 1.24758 34.4901 -105.262
79485 -213.315 -174.468 -171.55 0.63035 35.1518 -105.627
79486 -213.177 -173.859 -171.597 -0.0193745 35.8247 -105.994
79487 -213.037 -173.229 -171.618 -0.681702 36.4868 -106.363
79488 -212.904 -172.566 -171.618 -1.35188 37.1495 -106.734
79489 -212.76 -171.893 -171.657 -2.04137 37.818 -107.137
79490 -212.651 -171.229 -171.661 -2.74398 38.4666 -107.523
79491 -212.537 -170.537 -171.614 -3.44691 39.141 -107.919
79492 -212.466 -169.856 -171.555 -4.17333 39.8031 -108.326
79493 -212.369 -169.163 -171.497 -4.91431 40.4677 -108.745
79494 -212.279 -168.44 -171.395 -5.6611 41.1406 -109.151
79495 -212.249 -167.72 -171.299 -6.42318 41.8209 -109.566
79496 -212.205 -167.017 -171.175 -7.18401 42.4957 -109.985
79497 -212.163 -166.317 -171.037 -7.97819 43.1708 -110.4
79498 -212.148 -165.574 -170.865 -8.76616 43.8619 -110.833
79499 -212.135 -164.842 -170.712 -9.57051 44.5508 -111.256
79500 -212.129 -164.108 -170.519 -10.3554 45.2222 -111.684
79501 -212.139 -163.356 -170.303 -11.1692 45.9083 -112.126
79502 -212.209 -162.626 -170.095 -11.9817 46.6116 -112.559
79503 -212.237 -161.89 -169.863 -12.7955 47.2936 -113.004
79504 -212.302 -161.138 -169.6 -13.6244 47.9823 -113.444
79505 -212.37 -160.425 -169.359 -14.4491 48.6811 -113.861
79506 -212.419 -159.665 -169.054 -15.2923 49.3838 -114.307
79507 -212.488 -158.921 -168.751 -16.1375 50.0825 -114.757
79508 -212.594 -158.184 -168.472 -16.9809 50.7923 -115.195
79509 -212.723 -157.474 -168.162 -17.8376 51.5076 -115.617
79510 -212.903 -156.782 -167.805 -18.6915 52.2004 -116.044
79511 -213.036 -156.059 -167.474 -19.5535 52.8997 -116.478
79512 -213.202 -155.356 -167.136 -20.3995 53.6292 -116.912
79513 -213.362 -154.634 -166.765 -21.2347 54.3469 -117.341
79514 -213.567 -153.952 -166.419 -22.0885 55.0861 -117.773
79515 -213.785 -153.292 -166.035 -22.9302 55.804 -118.186
79516 -214.001 -152.622 -165.62 -23.7589 56.5179 -118.613
79517 -214.253 -151.992 -165.243 -24.5911 57.2388 -119.026
79518 -214.51 -151.35 -164.854 -25.4317 57.9616 -119.436
79519 -214.805 -150.75 -164.428 -26.2487 58.693 -119.831
79520 -215.117 -150.136 -164.014 -27.0551 59.4346 -120.233
79521 -215.446 -149.556 -163.617 -27.8535 60.1515 -120.62
79522 -215.759 -148.973 -163.194 -28.6416 60.89 -120.996
79523 -216.102 -148.404 -162.755 -29.4437 61.6219 -121.372
79524 -216.489 -147.863 -162.316 -30.217 62.3475 -121.727
79525 -216.886 -147.323 -161.896 -30.9864 63.0812 -122.08
79526 -217.295 -146.804 -161.414 -31.7456 63.8337 -122.424
79527 -217.729 -146.338 -160.97 -32.4896 64.5686 -122.743
79528 -218.216 -145.865 -160.475 -33.235 65.318 -123.066
79529 -218.679 -145.415 -160.014 -33.9519 66.071 -123.388
79530 -219.182 -144.989 -159.548 -34.6565 66.8091 -123.672
79531 -219.713 -144.584 -159.08 -35.3611 67.5484 -123.949
79532 -220.236 -144.207 -158.601 -36.0495 68.2768 -124.222
79533 -220.831 -143.849 -158.142 -36.7071 69.0277 -124.471
79534 -221.418 -143.497 -157.674 -37.3531 69.7658 -124.711
79535 -222.015 -143.192 -157.201 -37.9686 70.4934 -124.933
79536 -222.608 -142.891 -156.72 -38.5711 71.214 -125.133
79537 -223.234 -142.62 -156.249 -39.1729 71.9412 -125.326
79538 -223.885 -142.384 -155.783 -39.7466 72.6577 -125.505
79539 -224.557 -142.188 -155.301 -40.3028 73.3754 -125.666
79540 -225.251 -141.997 -154.816 -40.8437 74.0844 -125.818
79541 -225.965 -141.814 -154.308 -41.3724 74.8024 -125.943
79542 -226.682 -141.668 -153.848 -41.8712 75.4916 -126.05
79543 -227.421 -141.564 -153.402 -42.3645 76.1949 -126.149
79544 -228.204 -141.499 -152.953 -42.8341 76.9009 -126.211
79545 -229.013 -141.445 -152.515 -43.2687 77.5913 -126.241
79546 -229.806 -141.401 -152.027 -43.6783 78.2821 -126.261
79547 -230.652 -141.396 -151.58 -44.0914 78.9688 -126.267
79548 -231.501 -141.397 -151.101 -44.4975 79.6356 -126.243
79549 -232.389 -141.424 -150.658 -44.8507 80.2875 -126.195
79550 -233.3 -141.509 -150.205 -45.2018 80.9309 -126.138
79551 -234.224 -141.592 -149.771 -45.5254 81.5902 -126.054
79552 -235.144 -141.679 -149.347 -45.8239 82.2326 -125.96
79553 -236.075 -141.808 -148.909 -46.1038 82.8584 -125.832
79554 -237.028 -141.959 -148.487 -46.3594 83.4942 -125.686
79555 -238.025 -142.148 -148.088 -46.5983 84.099 -125.533
79556 -239.013 -142.368 -147.674 -46.817 84.6796 -125.35
79557 -240.052 -142.594 -147.255 -47.0321 85.2786 -125.126
79558 -241.077 -142.908 -146.885 -47.218 85.8589 -124.877
79559 -242.109 -143.21 -146.477 -47.3735 86.4324 -124.623
79560 -243.165 -143.543 -146.126 -47.5059 86.982 -124.334
79561 -244.256 -143.878 -145.756 -47.621 87.5204 -124.027
79562 -245.351 -144.239 -145.345 -47.7157 88.0531 -123.692
79563 -246.456 -144.587 -145.008 -47.806 88.5774 -123.323
79564 -247.588 -144.963 -144.643 -47.8571 89.0893 -122.947
79565 -248.724 -145.407 -144.338 -47.8895 89.5904 -122.546
79566 -249.86 -145.849 -143.999 -47.9016 90.0675 -122.13
79567 -251.023 -146.334 -143.68 -47.8859 90.5319 -121.687
79568 -252.197 -146.841 -143.375 -47.8432 91.0064 -121.214
79569 -253.46 -147.382 -143.087 -47.7949 91.4363 -120.736
79570 -254.691 -147.926 -142.8 -47.7402 91.8624 -120.228
79571 -255.948 -148.527 -142.508 -47.6718 92.2721 -119.68
79572 -257.206 -149.129 -142.217 -47.5745 92.6549 -119.134
79573 -258.465 -149.797 -141.986 -47.4811 93.0274 -118.56
79574 -259.724 -150.451 -141.758 -47.3826 93.3699 -117.983
79575 -260.994 -151.097 -141.53 -47.2434 93.726 -117.371
79576 -262.283 -151.797 -141.312 -47.0789 94.0448 -116.72
79577 -263.587 -152.508 -141.128 -46.9115 94.3488 -116.051
79578 -264.871 -153.211 -140.889 -46.7312 94.6443 -115.387
79579 -266.199 -153.957 -140.757 -46.5241 94.913 -114.689
79580 -267.516 -154.694 -140.61 -46.3087 95.1554 -113.961
79581 -268.816 -155.465 -140.431 -46.0695 95.3896 -113.226
79582 -270.148 -156.229 -140.295 -45.8302 95.6003 -112.484
79583 -271.489 -157.044 -140.164 -45.5724 95.7915 -111.727
79584 -272.874 -157.837 -140.025 -45.3191 95.96 -110.929
79585 -274.215 -158.657 -139.893 -45.0424 96.1098 -110.126
79586 -275.575 -159.509 -139.795 -44.7703 96.2374 -109.298
79587 -276.935 -160.352 -139.716 -44.4489 96.3535 -108.464
79588 -278.334 -161.249 -139.706 -44.139 96.4489 -107.61
79589 -279.683 -162.133 -139.656 -43.8194 96.5246 -106.744
79590 -281.054 -162.999 -139.618 -43.4996 96.5731 -105.879
79591 -282.421 -163.902 -139.633 -43.1683 96.6022 -104.973
79592 -283.797 -164.822 -139.639 -42.8348 96.6209 -104.066
79593 -285.141 -165.761 -139.661 -42.4913 96.612 -103.145
79594 -286.503 -166.689 -139.698 -42.1363 96.5753 -102.204
79595 -287.857 -167.611 -139.699 -41.7614 96.5147 -101.254
79596 -289.21 -168.565 -139.76 -41.3804 96.4461 -100.288
79597 -290.571 -169.541 -139.82 -41.0037 96.3504 -99.3015
79598 -291.914 -170.488 -139.905 -40.6231 96.2366 -98.317
79599 -293.256 -171.48 -140.014 -40.24 96.0941 -97.3202
79600 -294.577 -172.454 -140.126 -39.8513 95.9315 -96.3154
79601 -295.918 -173.443 -140.278 -39.461 95.7494 -95.2972
79602 -297.258 -174.407 -140.418 -39.056 95.5334 -94.2646
79603 -298.569 -175.396 -140.582 -38.6521 95.2968 -93.2277
79604 -299.885 -176.381 -140.758 -38.2482 95.0344 -92.1793
79605 -301.191 -177.393 -140.925 -37.8349 94.7412 -91.122
79606 -302.482 -178.368 -141.121 -37.4144 94.4448 -90.0611
79607 -303.754 -179.386 -141.352 -36.9967 94.1371 -88.9855
79608 -305.042 -180.386 -141.58 -36.5744 93.7903 -87.8915
79609 -306.306 -181.367 -141.834 -36.1706 93.4339 -86.7977
79610 -307.552 -182.402 -142.138 -35.742 93.0524 -85.7243
79611 -308.765 -183.4 -142.453 -35.308 92.6535 -84.626
79612 -309.987 -184.4 -142.756 -34.8903 92.2302 -83.519
79613 -311.238 -185.414 -143.079 -34.4798 91.7772 -82.4224
79614 -312.456 -186.428 -143.391 -34.0595 91.314 -81.3375
79615 -313.639 -187.451 -143.727 -33.6329 90.836 -80.2246
79616 -314.817 -188.455 -144.084 -33.209 90.3258 -79.1106
79617 -315.986 -189.481 -144.453 -32.7865 89.7958 -77.999
79618 -317.17 -190.46 -144.838 -32.3608 89.2403 -76.8864
79619 -318.324 -191.457 -145.238 -31.931 88.6804 -75.7755
79620 -319.426 -192.437 -145.638 -31.5249 88.0975 -74.646
79621 -320.497 -193.383 -146.052 -31.1094 87.4779 -73.5307
79622 -321.564 -194.326 -146.494 -30.6779 86.8608 -72.4243
79623 -322.619 -195.29 -146.947 -30.2594 86.2219 -71.3132
79624 -323.654 -196.25 -147.391 -29.8444 85.5684 -70.201
79625 -324.66 -197.19 -147.86 -29.417 84.8938 -69.0963
79626 -325.65 -198.122 -148.34 -29.0057 84.1987 -67.978
79627 -326.615 -199.061 -148.833 -28.5786 83.4897 -66.8741
79628 -327.558 -199.973 -149.329 -28.1723 82.7625 -65.7506
79629 -328.523 -200.895 -149.868 -27.7661 82.0285 -64.6578
79630 -329.423 -201.8 -150.432 -27.3641 81.282 -63.5671
79631 -330.322 -202.692 -151.012 -26.9611 80.5078 -62.4799
79632 -331.21 -203.59 -151.568 -26.5569 79.7314 -61.3801
79633 -332.078 -204.451 -152.151 -26.1542 78.9319 -60.3102
79634 -332.906 -205.322 -152.753 -25.7574 78.1067 -59.2406
79635 -333.715 -206.196 -153.371 -25.3405 77.2698 -58.177
79636 -334.516 -207.042 -153.972 -24.9429 76.4486 -57.1094
79637 -335.277 -207.877 -154.582 -24.5365 75.5929 -56.0423
79638 -336.022 -208.692 -155.173 -24.1357 74.7289 -54.9856
79639 -336.739 -209.51 -155.817 -23.7343 73.8402 -53.9255
79640 -337.446 -210.332 -156.483 -23.3401 72.9682 -52.8742
79641 -338.092 -211.113 -157.134 -22.9542 72.0751 -51.8298
79642 -338.724 -211.865 -157.813 -22.5673 71.1691 -50.7973
79643 -339.364 -212.639 -158.518 -22.173 70.2278 -49.7802
79644 -339.936 -213.361 -159.212 -21.8011 69.3053 -48.7767
79645 -340.525 -214.08 -159.918 -21.4207 68.3589 -47.7798
79646 -341.089 -214.8 -160.609 -21.0426 67.4166 -46.7753
79647 -341.58 -215.471 -161.322 -20.656 66.4512 -45.8017
79648 -342.073 -216.128 -162.06 -20.2681 65.4857 -44.8168
79649 -342.592 -216.828 -162.833 -19.8811 64.5381 -43.8449
79650 -343.063 -217.493 -163.577 -19.5077 63.5736 -42.8941
79651 -343.492 -218.163 -164.34 -19.1296 62.5979 -41.9507
79652 -343.907 -218.803 -165.104 -18.7542 61.6157 -41.0127
79653 -344.273 -219.405 -165.852 -18.3763 60.6223 -40.0935
79654 -344.654 -219.989 -166.645 -18.0039 59.629 -39.1946
79655 -344.96 -220.561 -167.44 -17.6308 58.6449 -38.3056
79656 -345.282 -221.142 -168.252 -17.2554 57.6527 -37.4257
79657 -345.556 -221.657 -169.05 -16.8873 56.6604 -36.5603
79658 -345.827 -222.183 -169.828 -16.5151 55.6562 -35.711
79659 -346.059 -222.698 -170.664 -16.1467 54.6608 -34.8728
79660 -346.264 -223.178 -171.446 -15.7807 53.6711 -34.0239
79661 -346.45 -223.654 -172.278 -15.4032 52.6754 -33.2095
79662 -346.631 -224.136 -173.125 -15.0284 51.6736 -32.4192
79663 -346.818 -224.582 -173.945 -14.6674 50.6784 -31.6259
79664 -346.93 -225.004 -174.787 -14.3049 49.6899 -30.8534
79665 -347.038 -225.448 -175.678 -13.9356 48.6894 -30.0858
79666 -347.149 -225.847 -176.532 -13.5903 47.6822 -29.3499
79667 -347.186 -226.232 -177.394 -13.2291 46.6933 -28.6246
79668 -347.197 -226.581 -178.25 -12.8613 45.6932 -27.9032
79669 -347.201 -226.907 -179.117 -12.5021 44.72 -27.2226
79670 -347.173 -227.203 -179.976 -12.1323 43.7287 -26.5505
79671 -347.127 -227.478 -180.853 -11.7761 42.7612 -25.8855
79672 -347.095 -227.759 -181.732 -11.4169 41.7947 -25.2431
79673 -346.984 -227.994 -182.6 -11.0513 40.8361 -24.6244
79674 -346.872 -228.208 -183.459 -10.6935 39.8897 -24.0141
79675 -346.721 -228.446 -184.31 -10.3525 38.94 -23.4289
79676 -346.605 -228.665 -185.205 -9.99721 38.0113 -22.8504
79677 -346.425 -228.849 -186.111 -9.64039 37.0923 -22.2912
79678 -346.203 -229.004 -186.982 -9.28276 36.1716 -21.7473
79679 -345.969 -229.187 -187.873 -8.9287 35.2418 -21.2437
79680 -345.691 -229.312 -188.726 -8.57706 34.3402 -20.7328
79681 -345.43 -229.435 -189.638 -8.23818 33.4295 -20.2527
79682 -345.154 -229.52 -190.503 -7.89552 32.5304 -19.7812
79683 -344.843 -229.605 -191.343 -7.54425 31.6394 -19.3433
79684 -344.485 -229.669 -192.21 -7.19034 30.7694 -18.9079
79685 -344.121 -229.683 -193.09 -6.8463 29.9128 -18.5122
79686 -343.682 -229.685 -193.964 -6.49543 29.047 -18.1236
79687 -343.253 -229.662 -194.85 -6.14643 28.2041 -17.7559
79688 -342.82 -229.623 -195.71 -5.79425 27.3634 -17.4045
79689 -342.326 -229.56 -196.558 -5.44364 26.543 -17.0723
79690 -341.794 -229.466 -197.377 -5.09096 25.7334 -16.7594
79691 -341.234 -229.308 -198.187 -4.74682 24.918 -16.4698
79692 -340.654 -229.15 -199 -4.39548 24.1207 -16.189
79693 -340.079 -229.014 -199.808 -4.04078 23.3327 -15.9363
79694 -339.431 -228.805 -200.575 -3.70557 22.5466 -15.7176
79695 -338.766 -228.594 -201.35 -3.35663 21.7805 -15.5103
79696 -338.101 -228.358 -202.138 -3.01856 21.0276 -15.3176
79697 -337.384 -228.082 -202.922 -2.65702 20.2936 -15.1472
79698 -336.586 -227.781 -203.643 -2.30165 19.5351 -15.0104
79699 -335.804 -227.46 -204.404 -1.96614 18.8094 -14.8796
79700 -335.001 -227.097 -205.109 -1.61543 18.1093 -14.7739
79701 -334.166 -226.74 -205.821 -1.2755 17.3979 -14.6893
79702 -333.302 -226.333 -206.511 -0.942058 16.709 -14.6228
79703 -332.425 -225.911 -207.159 -0.601686 16.0364 -14.5786
79704 -331.519 -225.454 -207.82 -0.270729 15.3732 -14.5476
79705 -330.579 -224.975 -208.463 0.0724575 14.7192 -14.535
79706 -329.549 -224.43 -209.084 0.402294 14.073 -14.5557
79707 -328.584 -223.917 -209.699 0.74154 13.4321 -14.571
79708 -327.56 -223.379 -210.303 1.07937 12.811 -14.6295
79709 -326.495 -222.786 -210.885 1.41242 12.1931 -14.7111
79710 -325.408 -222.212 -211.434 1.74693 11.5899 -14.7944
